RouterName,SamplerAddress,IfIndex,IfName
CORE-B,213.151.32.62,1797,xe-0/0/6.201
CORE-B,213.151.32.62,1798,xe-0/0/6.202
CORE-B,213.151.32.62,1799,xe-0/0/6.204
CORE-B,213.151.32.62,1800,xe-0/0/6.212
CORE-B,213.151.32.62,1801,xe-0/0/6.720
CORE-B,213.151.32.62,1802,xe-0/0/6.721
CORE-B,213.151.32.62,1803,xe-0/0/6.722
CORE-B,213.151.32.62,1804,xe-0/0/6.723
CORE-B,213.151.32.62,1805,xe-0/0/6.724
CORE-B,213.151.32.62,1806,xe-0/0/6.889
CORE-B,213.151.32.62,1807,xe-0/0/6.1007
CORE-B,213.151.32.62,1808,xe-0/0/6.1010
CORE-B,213.151.32.62,1810,xe-0/0/6.1020
CORE-B,213.151.32.62,1811,xe-0/0/6.1025
CORE-B,213.151.32.62,1812,xe-0/0/6.1028
CORE-B,213.151.32.62,1813,xe-0/0/6.1030
CORE-B,213.151.32.62,1814,xe-0/0/6.1037
CORE-B,213.151.32.62,1815,xe-0/0/6.1080
CORE-B,213.151.32.62,1816,xe-0/0/6.2007
CORE-B,213.151.32.62,1817,xe-0/0/6.2008
CORE-B,213.151.32.62,1819,xe-0/2/6.6
CORE-B,213.151.32.62,1820,xe-0/2/6.8
CORE-B,213.151.32.62,1821,xe-0/2/6.11
CORE-B,213.151.32.62,1822,xe-0/2/6.15
CORE-B,213.151.32.62,1823,xe-0/2/6.16
CORE-B,213.151.32.62,1824,xe-0/2/6.18
CORE-B,213.151.32.62,1825,xe-0/2/6.20
CORE-B,213.151.32.62,1826,xe-0/2/6.27
CORE-B,213.151.32.62,1827,xe-0/2/6.41
CORE-B,213.151.32.62,1828,xe-0/2/6.42
CORE-B,213.151.32.62,1829,xe-0/2/6.48
CORE-B,213.151.32.62,1830,xe-0/2/6.49
CORE-B,213.151.32.62,1831,xe-0/2/6.51
CORE-B,213.151.32.62,1832,xe-0/2/6.53
CORE-B,213.151.32.62,1833,xe-0/2/6.56
CORE-B,213.151.32.62,1834,xe-0/2/6.58
CORE-B,213.151.32.62,1835,xe-0/2/6.61
CORE-B,213.151.32.62,1836,xe-0/2/6.62
CORE-B,213.151.32.62,1837,xe-0/2/6.64
CORE-B,213.151.32.62,1838,xe-0/2/6.66
CORE-B,213.151.32.62,1839,xe-0/2/6.67
CORE-B,213.151.32.62,1840,xe-0/2/6.77
CORE-B,213.151.32.62,1841,xe-0/2/6.78
CORE-B,213.151.32.62,1842,xe-0/2/6.81
CORE-B,213.151.32.62,1843,xe-0/2/6.84
CORE-B,213.151.32.62,1844,xe-0/2/6.85
CORE-B,213.151.32.62,1845,xe-0/2/6.96
CORE-B,213.151.32.62,1846,xe-0/2/6.100
CORE-B,213.151.32.62,1847,xe-0/2/6.104
CORE-B,213.151.32.62,1848,xe-0/2/6.106
CORE-B,213.151.32.62,1849,xe-0/2/6.108
CORE-B,213.151.32.62,1850,xe-0/2/6.110
CORE-B,213.151.32.62,1851,xe-0/2/6.113
CORE-B,213.151.32.62,1852,xe-0/2/6.201
CORE-B,213.151.32.62,1853,xe-0/2/6.202
CORE-B,213.151.32.62,1854,xe-0/2/6.204
CORE-B,213.151.32.62,1855,xe-0/2/6.212
CORE-B,213.151.32.62,1856,xe-0/2/6.720
CORE-B,213.151.32.62,1857,xe-0/2/6.721
CORE-B,213.151.32.62,1858,xe-0/2/6.722
CORE-B,213.151.32.62,1859,xe-0/2/6.723
CORE-B,213.151.32.62,1860,xe-0/2/6.724
CORE-B,213.151.32.62,1861,xe-0/2/6.889
CORE-B,213.151.32.62,1862,xe-0/2/6.1007
CORE-B,213.151.32.62,1863,xe-0/2/6.1010
CORE-B,213.151.32.62,1865,xe-0/2/6.1020
CORE-B,213.151.32.62,1866,xe-0/2/6.1025
CORE-B,213.151.32.62,1867,xe-0/2/6.1028
CORE-B,213.151.32.62,1868,xe-0/2/6.1030
CORE-B,213.151.32.62,1869,xe-0/2/6.1037
CORE-B,213.151.32.62,1870,xe-0/2/6.1080
CORE-B,213.151.32.62,1871,xe-0/2/6.2007
CORE-B,213.151.32.62,1872,xe-0/2/6.2008
CORE-B,213.151.32.62,1874,ae0.79
CORE-B,213.151.32.62,1875,xe-0/0/0.79
CORE-B,213.151.32.62,1876,xe-0/0/1.79
CORE-B,213.151.32.62,1877,xe-0/0/2.79
CORE-B,213.151.32.62,1878,xe-0/0/3.79
CORE-B,213.151.32.62,1879,xe-0/0/5.79
CORE-B,213.151.32.62,1880,xe-0/0/6.79
CORE-B,213.151.32.62,1881,xe-0/2/0.79
CORE-B,213.151.32.62,1882,xe-0/2/1.79
CORE-B,213.151.32.62,1883,xe-0/2/2.79
CORE-B,213.151.32.62,1884,xe-0/2/3.79
CORE-B,213.151.32.62,1885,xe-0/2/5.79
CORE-B,213.151.32.62,1886,xe-0/2/6.79
CORE-B,213.151.32.62,1887,xe-0/0/7.6
CORE-B,213.151.32.62,1888,xe-0/0/7.8
CORE-B,213.151.32.62,1889,xe-0/0/7.11
CORE-B,213.151.32.62,1890,xe-0/0/7.15
CORE-B,213.151.32.62,1891,xe-0/0/7.16
CORE-B,213.151.32.62,1892,xe-0/0/7.18
CORE-B,213.151.32.62,1893,xe-0/0/7.20
CORE-B,213.151.32.62,1894,xe-0/0/7.27
CORE-B,213.151.32.62,1895,xe-0/0/7.41
CORE-B,213.151.32.62,1896,xe-0/0/7.42
CORE-B,213.151.32.62,1897,xe-0/0/7.48
CORE-B,213.151.32.62,1898,xe-0/0/7.49
CORE-B,213.151.32.62,1899,xe-0/0/7.51
CORE-B,213.151.32.62,1900,xe-0/0/7.53
CORE-B,213.151.32.62,1901,xe-0/0/7.56
CORE-B,213.151.32.62,1902,xe-0/0/7.58
CORE-B,213.151.32.62,1903,xe-0/0/7.61
CORE-B,213.151.32.62,1904,xe-0/0/7.62
CORE-B,213.151.32.62,1905,xe-0/0/7.64
CORE-B,213.151.32.62,1906,xe-0/0/7.66
CORE-B,213.151.32.62,1907,xe-0/0/7.67
CORE-B,213.151.32.62,1908,xe-0/0/7.77
CORE-B,213.151.32.62,1909,xe-0/0/7.78
CORE-B,213.151.32.62,1910,xe-0/0/7.79
CORE-B,213.151.32.62,1911,xe-0/0/7.81
CORE-B,213.151.32.62,1912,xe-0/0/7.84
CORE-B,213.151.32.62,1913,xe-0/0/7.85
CORE-B,213.151.32.62,1914,xe-0/0/7.96
CORE-B,213.151.32.62,1915,xe-0/0/7.100
CORE-B,213.151.32.62,1916,xe-0/0/7.104
CORE-B,213.151.32.62,1917,xe-0/0/7.106
CORE-B,213.151.32.62,1918,xe-0/0/7.108
CORE-B,213.151.32.62,1919,xe-0/0/7.110
CORE-B,213.151.32.62,1920,xe-0/0/7.113
CORE-B,213.151.32.62,1921,xe-0/0/7.201
CORE-B,213.151.32.62,1922,xe-0/0/7.202
CORE-B,213.151.32.62,1923,xe-0/0/7.204
CORE-B,213.151.32.62,1924,xe-0/0/7.212
CORE-B,213.151.32.62,1925,xe-0/0/7.720
CORE-B,213.151.32.62,1926,xe-0/0/7.721
CORE-B,213.151.32.62,1927,xe-0/0/7.722
CORE-B,213.151.32.62,1928,xe-0/0/7.723
CORE-B,213.151.32.62,1929,xe-0/0/7.724
CORE-B,213.151.32.62,1930,xe-0/0/7.889
CORE-B,213.151.32.62,1931,xe-0/0/7.1007
CORE-B,213.151.32.62,1932,xe-0/0/7.1010
CORE-B,213.151.32.62,1934,xe-0/0/7.1020
CORE-B,213.151.32.62,1935,xe-0/0/7.1025
CORE-B,213.151.32.62,1936,xe-0/0/7.1028
CORE-B,213.151.32.62,1937,xe-0/0/7.1030
CORE-B,213.151.32.62,1938,xe-0/0/7.1037
CORE-B,213.151.32.62,1939,xe-0/0/7.1080
CORE-B,213.151.32.62,1940,xe-0/0/7.2007
CORE-B,213.151.32.62,1941,xe-0/0/7.2008
CORE-B,213.151.32.62,1943,xe-0/2/7.6
CORE-B,213.151.32.62,1944,xe-0/2/7.8
CORE-B,213.151.32.62,1945,xe-0/2/7.11
CORE-B,213.151.32.62,1946,xe-0/2/7.15
CORE-B,213.151.32.62,1947,xe-0/2/7.16
CORE-B,213.151.32.62,1948,xe-0/2/7.18
CORE-B,213.151.32.62,1949,xe-0/2/7.20
CORE-B,213.151.32.62,1950,xe-0/2/7.27
CORE-B,213.151.32.62,1951,xe-0/2/7.41
CORE-B,213.151.32.62,1952,xe-0/2/7.42
CORE-B,213.151.32.62,1953,xe-0/2/7.48
CORE-B,213.151.32.62,1954,xe-0/2/7.49
CORE-B,213.151.32.62,1955,xe-0/2/7.51
CORE-B,213.151.32.62,1956,xe-0/2/7.53
CORE-B,213.151.32.62,1957,xe-0/2/7.56
CORE-B,213.151.32.62,1958,xe-0/2/7.58
CORE-B,213.151.32.62,1959,xe-0/2/7.61
CORE-B,213.151.32.62,1960,xe-0/2/7.62
CORE-B,213.151.32.62,1961,xe-0/2/7.64
CORE-B,213.151.32.62,1962,xe-0/2/7.66
CORE-B,213.151.32.62,1963,xe-0/2/7.67
CORE-B,213.151.32.62,1964,xe-0/2/7.77
CORE-B,213.151.32.62,1965,xe-0/2/7.78
CORE-B,213.151.32.62,1966,xe-0/2/7.79
CORE-B,213.151.32.62,1967,xe-0/2/7.81
CORE-B,213.151.32.62,1968,xe-0/2/7.84
CORE-B,213.151.32.62,1969,xe-0/2/7.85
CORE-B,213.151.32.62,1970,xe-0/2/7.96
CORE-B,213.151.32.62,1971,xe-0/2/7.100
CORE-B,213.151.32.62,1972,xe-0/2/7.104
CORE-B,213.151.32.62,1973,xe-0/2/7.106
CORE-B,213.151.32.62,1974,xe-0/2/7.108
CORE-B,213.151.32.62,1975,xe-0/2/7.110
CORE-B,213.151.32.62,1976,xe-0/2/7.113
CORE-B,213.151.32.62,1977,xe-0/2/7.201
CORE-B,213.151.32.62,1978,xe-0/2/7.202
CORE-B,213.151.32.62,1979,xe-0/2/7.204
CORE-B,213.151.32.62,1980,xe-0/2/7.212
CORE-B,213.151.32.62,1981,xe-0/2/7.720
CORE-B,213.151.32.62,1982,xe-0/2/7.721
CORE-B,213.151.32.62,1983,xe-0/2/7.722
CORE-B,213.151.32.62,1984,xe-0/2/7.723
CORE-B,213.151.32.62,1985,xe-0/2/7.724
CORE-B,213.151.32.62,1986,xe-0/2/7.889
CORE-B,213.151.32.62,1987,xe-0/2/7.1007
CORE-B,213.151.32.62,1988,xe-0/2/7.1010
CORE-B,213.151.32.62,1990,xe-0/2/7.1020
CORE-B,213.151.32.62,1991,xe-0/2/7.1025
CORE-B,213.151.32.62,1992,xe-0/2/7.1028
CORE-B,213.151.32.62,1993,xe-0/2/7.1030
CORE-B,213.151.32.62,1994,xe-0/2/7.1037
CORE-B,213.151.32.62,1995,xe-0/2/7.1080
CORE-B,213.151.32.62,1996,xe-0/2/7.2007
CORE-B,213.151.32.62,1997,xe-0/2/7.2008
CORE-B,213.151.32.62,1999,xe-0/1/0.6
CORE-B,213.151.32.62,2000,xe-0/1/0.8
CORE-B,213.151.32.62,2001,xe-0/1/0.11
CORE-B,213.151.32.62,2002,xe-0/1/0.15
CORE-B,213.151.32.62,2003,xe-0/1/0.16
CORE-B,213.151.32.62,2004,xe-0/1/0.18
CORE-B,213.151.32.62,2005,xe-0/1/0.20
CORE-B,213.151.32.62,2006,xe-0/1/0.27
CORE-B,213.151.32.62,2007,xe-0/1/0.41
CORE-B,213.151.32.62,2008,xe-0/1/0.42
CORE-B,213.151.32.62,2009,xe-0/1/0.48
CORE-B,213.151.32.62,2010,xe-0/1/0.49
CORE-B,213.151.32.62,2011,xe-0/1/0.51
CORE-B,213.151.32.62,2012,xe-0/1/0.53
CORE-B,213.151.32.62,2013,xe-0/1/0.56
CORE-B,213.151.32.62,2014,xe-0/1/0.58
CORE-B,213.151.32.62,2015,xe-0/1/0.61
CORE-B,213.151.32.62,2016,xe-0/1/0.62
CORE-B,213.151.32.62,2017,xe-0/1/0.64
CORE-B,213.151.32.62,2018,xe-0/1/0.66
CORE-B,213.151.32.62,2019,xe-0/1/0.67
CORE-B,213.151.32.62,2020,xe-0/1/0.77
CORE-B,213.151.32.62,2021,xe-0/1/0.78
CORE-B,213.151.32.62,2022,xe-0/1/0.79
CORE-B,213.151.32.62,2023,xe-0/1/0.81
CORE-B,213.151.32.62,2024,xe-0/1/0.84
CORE-B,213.151.32.62,2025,xe-0/1/0.85
CORE-B,213.151.32.62,2026,xe-0/1/0.96
CORE-B,213.151.32.62,2027,xe-0/1/0.100
CORE-B,213.151.32.62,2028,xe-0/1/0.104
CORE-B,213.151.32.62,2029,xe-0/1/0.106
CORE-B,213.151.32.62,2030,xe-0/1/0.108
CORE-B,213.151.32.62,2031,xe-0/1/0.110
CORE-B,213.151.32.62,2032,xe-0/1/0.113
CORE-B,213.151.32.62,2033,xe-0/1/0.201
CORE-B,213.151.32.62,2034,xe-0/1/0.202
CORE-B,213.151.32.62,2035,xe-0/1/0.204
CORE-B,213.151.32.62,2036,xe-0/1/0.212
CORE-B,213.151.32.62,2037,xe-0/1/0.720
CORE-B,213.151.32.62,2038,xe-0/1/0.721
CORE-B,213.151.32.62,2039,xe-0/1/0.722
CORE-B,213.151.32.62,2040,xe-0/1/0.723
CORE-B,213.151.32.62,2041,xe-0/1/0.724
CORE-B,213.151.32.62,2042,xe-0/1/0.889
CORE-B,213.151.32.62,2043,xe-0/1/0.1007
CORE-B,213.151.32.62,2044,xe-0/1/0.1010
CORE-B,213.151.32.62,2046,xe-0/1/0.1020
CORE-B,213.151.32.62,2047,xe-0/1/0.1025
CORE-B,213.151.32.62,2048,xe-0/1/0.1028
CORE-B,213.151.32.62,2049,xe-0/1/0.1030
CORE-B,213.151.32.62,2050,xe-0/1/0.1037
CORE-B,213.151.32.62,2051,xe-0/1/0.1080
CORE-B,213.151.32.62,2052,xe-0/1/0.2007
CORE-B,213.151.32.62,2053,xe-0/1/0.2008
CORE-B,213.151.32.62,2055,xe-0/1/1.6
CORE-B,213.151.32.62,2056,xe-0/1/1.8
CORE-B,213.151.32.62,2057,xe-0/1/1.11
CORE-B,213.151.32.62,2058,xe-0/1/1.15
CORE-B,213.151.32.62,2059,xe-0/1/1.16
CORE-B,213.151.32.62,2060,xe-0/1/1.18
CORE-B,213.151.32.62,2061,xe-0/1/1.20
CORE-B,213.151.32.62,2062,xe-0/1/1.27
CORE-B,213.151.32.62,2063,xe-0/1/1.41
CORE-B,213.151.32.62,2064,xe-0/1/1.42
CORE-B,213.151.32.62,2065,xe-0/1/1.48
CORE-B,213.151.32.62,2066,xe-0/1/1.49
CORE-B,213.151.32.62,2067,xe-0/1/1.51
CORE-B,213.151.32.62,2068,xe-0/1/1.53
CORE-B,213.151.32.62,2069,xe-0/1/1.56
CORE-B,213.151.32.62,2070,xe-0/1/1.58
CORE-B,213.151.32.62,2071,xe-0/1/1.61
CORE-B,213.151.32.62,2072,xe-0/1/1.62
CORE-B,213.151.32.62,2073,xe-0/1/1.64
CORE-B,213.151.32.62,2074,xe-0/1/1.66
CORE-B,213.151.32.62,2075,xe-0/1/1.67
CORE-B,213.151.32.62,2076,xe-0/1/1.77
CORE-B,213.151.32.62,2077,xe-0/1/1.78
CORE-B,213.151.32.62,2078,xe-0/1/1.79
CORE-B,213.151.32.62,2079,xe-0/1/1.81
CORE-B,213.151.32.62,2080,xe-0/1/1.84
CORE-B,213.151.32.62,2081,xe-0/1/1.85
CORE-B,213.151.32.62,2082,xe-0/1/1.96
CORE-B,213.151.32.62,2083,xe-0/1/1.100
CORE-B,213.151.32.62,2084,xe-0/1/1.104
CORE-B,213.151.32.62,2085,xe-0/1/1.106
CORE-B,213.151.32.62,2086,xe-0/1/1.108
CORE-B,213.151.32.62,2087,xe-0/1/1.110
CORE-B,213.151.32.62,2088,xe-0/1/1.113
CORE-B,213.151.32.62,2089,xe-0/1/1.201
CORE-B,213.151.32.62,2090,xe-0/1/1.202
CORE-B,213.151.32.62,2091,xe-0/1/1.204
CORE-B,213.151.32.62,2092,xe-0/1/1.212
CORE-B,213.151.32.62,2093,xe-0/1/1.720
CORE-B,213.151.32.62,2094,xe-0/1/1.721
CORE-B,213.151.32.62,2095,xe-0/1/1.722
CORE-B,213.151.32.62,2096,xe-0/1/1.723
CORE-B,213.151.32.62,2097,xe-0/1/1.724
CORE-B,213.151.32.62,2098,xe-0/1/1.889
CORE-B,213.151.32.62,2099,xe-0/1/1.1007
CORE-B,213.151.32.62,2100,xe-0/1/1.1010
CORE-B,213.151.32.62,2102,xe-0/1/1.1020
CORE-B,213.151.32.62,2103,xe-0/1/1.1025
CORE-B,213.151.32.62,2104,xe-0/1/1.1028
CORE-B,213.151.32.62,2105,xe-0/1/1.1030
CORE-B,213.151.32.62,2106,xe-0/1/1.1037
CORE-B,213.151.32.62,2107,xe-0/1/1.1080
CORE-B,213.151.32.62,2108,xe-0/1/1.2007
CORE-B,213.151.32.62,2109,xe-0/1/1.2008
CORE-B,213.151.32.62,2111,ae0.1018
CORE-B,213.151.32.62,2112,xe-0/0/0.1018
CORE-B,213.151.32.62,2113,xe-0/0/1.1018
CORE-B,213.151.32.62,2114,xe-0/0/2.1018
CORE-B,213.151.32.62,2115,xe-0/0/3.1018
CORE-B,213.151.32.62,2116,xe-0/0/5.1018
CORE-B,213.151.32.62,2117,xe-0/0/6.1018
CORE-B,213.151.32.62,2118,xe-0/0/7.1018
CORE-B,213.151.32.62,2119,xe-0/1/0.1018
CORE-B,213.151.32.62,2120,xe-0/1/1.1018
CORE-B,213.151.32.62,2121,xe-0/2/0.1018
CORE-B,213.151.32.62,2122,xe-0/2/1.1018
CORE-B,213.151.32.62,2123,xe-0/2/2.1018
CORE-B,213.151.32.62,2124,xe-0/2/3.1018
CORE-B,213.151.32.62,2125,xe-0/2/5.1018
CORE-B,213.151.32.62,2126,xe-0/2/6.1018
CORE-B,213.151.32.62,2127,xe-0/2/7.1018
CORE-B,213.151.32.62,2128,ae0.1023
CORE-B,213.151.32.62,2129,xe-0/0/0.1023
CORE-B,213.151.32.62,2130,xe-0/0/1.1023
CORE-B,213.151.32.62,2131,xe-0/0/2.1023
CORE-B,213.151.32.62,2132,xe-0/0/3.1023
CORE-B,213.151.32.62,2133,xe-0/0/5.1023
CORE-B,213.151.32.62,2134,xe-0/0/6.1023
CORE-B,213.151.32.62,2135,xe-0/0/7.1023
CORE-B,213.151.32.62,2136,xe-0/1/0.1023
CORE-B,213.151.32.62,2137,xe-0/1/1.1023
CORE-B,213.151.32.62,2138,xe-0/2/0.1023
CORE-B,213.151.32.62,2139,xe-0/2/1.1023
CORE-B,213.151.32.62,2140,xe-0/2/2.1023
CORE-B,213.151.32.62,2141,xe-0/2/3.1023
CORE-B,213.151.32.62,2142,xe-0/2/5.1023
CORE-B,213.151.32.62,2143,xe-0/2/6.1023
CORE-B,213.151.32.62,2144,xe-0/2/7.1023
CORE-B,213.151.32.62,2145,xe-0/0/0.118
CORE-B,213.151.32.62,2146,xe-0/0/0.120
CORE-B,213.151.32.62,2147,xe-0/0/0.125
CORE-B,213.151.32.62,2148,xe-0/0/0.127
CORE-B,213.151.32.62,2149,xe-0/0/1.118
CORE-B,213.151.32.62,2150,xe-0/0/1.120
CORE-B,213.151.32.62,2151,xe-0/0/1.125
CORE-B,213.151.32.62,2152,xe-0/0/1.127
CORE-B,213.151.32.62,2153,xe-0/0/2.118
CORE-B,213.151.32.62,2154,xe-0/0/2.120
CORE-B,213.151.32.62,2155,xe-0/0/2.125
CORE-B,213.151.32.62,2156,xe-0/0/2.127
CORE-B,213.151.32.62,2157,xe-0/0/3.118
CORE-B,213.151.32.62,2158,xe-0/0/3.120
CORE-B,213.151.32.62,2159,xe-0/0/3.125
CORE-B,213.151.32.62,2160,xe-0/0/3.127
CORE-B,213.151.32.62,2161,xe-0/0/5.118
CORE-B,213.151.32.62,2162,xe-0/0/5.120
CORE-B,213.151.32.62,2163,xe-0/0/5.125
CORE-B,213.151.32.62,2164,xe-0/0/5.127
CORE-B,213.151.32.62,2165,xe-0/0/6.118
CORE-B,213.151.32.62,2166,xe-0/0/6.120
CORE-B,213.151.32.62,2167,xe-0/0/6.125
CORE-B,213.151.32.62,2168,xe-0/0/6.127
CORE-B,213.151.32.62,2169,xe-0/0/7.118
CORE-B,213.151.32.62,2170,xe-0/0/7.120
CORE-B,213.151.32.62,2171,xe-0/0/7.125
CORE-B,213.151.32.62,2172,xe-0/0/7.127
CORE-B,213.151.32.62,2173,xe-0/1/0.118
CORE-B,213.151.32.62,2174,xe-0/1/0.120
CORE-B,213.151.32.62,2175,xe-0/1/0.125
CORE-B,213.151.32.62,2176,xe-0/1/0.127
CORE-B,213.151.32.62,2177,xe-0/1/1.118
CORE-B,213.151.32.62,2178,xe-0/1/1.120
CORE-B,213.151.32.62,2179,xe-0/1/1.125
CORE-B,213.151.32.62,2180,xe-0/1/1.127
CORE-B,213.151.32.62,2181,xe-0/2/0.118
CORE-B,213.151.32.62,2182,xe-0/2/0.120
CORE-B,213.151.32.62,2183,xe-0/2/0.125
CORE-B,213.151.32.62,2184,xe-0/2/0.127
CORE-B,213.151.32.62,2185,xe-0/2/1.118
CORE-B,213.151.32.62,2186,xe-0/2/1.120
CORE-B,213.151.32.62,2187,xe-0/2/1.125
CORE-B,213.151.32.62,2188,xe-0/2/1.127
CORE-B,213.151.32.62,2189,xe-0/2/2.118
CORE-B,213.151.32.62,2190,xe-0/2/2.120
CORE-B,213.151.32.62,2191,xe-0/2/2.125
CORE-B,213.151.32.62,2192,xe-0/2/2.127
CORE-B,213.151.32.62,2193,xe-0/2/3.118
CORE-B,213.151.32.62,2194,xe-0/2/3.120
CORE-B,213.151.32.62,2195,xe-0/2/3.125
CORE-B,213.151.32.62,2196,xe-0/2/3.127
CORE-B,213.151.32.62,2197,xe-0/2/5.118
CORE-B,213.151.32.62,2198,xe-0/2/5.120
CORE-B,213.151.32.62,2199,xe-0/2/5.125
CORE-B,213.151.32.62,2200,xe-0/2/5.127
CORE-B,213.151.32.62,2201,xe-0/2/6.118
CORE-B,213.151.32.62,2202,xe-0/2/6.120
CORE-B,213.151.32.62,2203,xe-0/2/6.125
CORE-B,213.151.32.62,2204,xe-0/2/6.127
CORE-B,213.151.32.62,2205,xe-0/2/7.118
CORE-B,213.151.32.62,2206,xe-0/2/7.120
CORE-B,213.151.32.62,2207,xe-0/2/7.125
CORE-B,213.151.32.62,2208,xe-0/2/7.127
CORE-B,213.151.32.62,2209,ae0.127
CORE-B,213.151.32.62,2210,ae0.125
CORE-B,213.151.32.62,2211,ae0.120
CORE-B,213.151.32.62,2212,ae0.118
CORE-B,213.151.32.62,2213,ae0.1034
CORE-B,213.151.32.62,2214,xe-0/0/0.1034
CORE-B,213.151.32.62,2215,xe-0/0/1.1034
CORE-B,213.151.32.62,2216,xe-0/0/2.1034
CORE-B,213.151.32.62,2217,xe-0/0/3.1034
CORE-B,213.151.32.62,2218,xe-0/0/5.1034
CORE-B,213.151.32.62,2219,xe-0/0/6.1034
CORE-B,213.151.32.62,2220,xe-0/0/7.1034
CORE-B,213.151.32.62,2221,xe-0/1/0.1034
CORE-B,213.151.32.62,2222,xe-0/1/1.1034
CORE-B,213.151.32.62,2223,xe-0/2/0.1034
CORE-B,213.151.32.62,2224,xe-0/2/1.1034
CORE-B,213.151.32.62,2225,xe-0/2/2.1034
CORE-B,213.151.32.62,2226,xe-0/2/3.1034
CORE-B,213.151.32.62,2227,xe-0/2/5.1034
CORE-B,213.151.32.62,2228,xe-0/2/6.1034
CORE-B,213.151.32.62,2229,xe-0/2/7.1034
CORE-B,213.151.32.62,2230,ae0.129
CORE-B,213.151.32.62,2231,ae0.131
CORE-B,213.151.32.62,2232,xe-0/0/0.129
CORE-B,213.151.32.62,2233,xe-0/0/0.131
CORE-B,213.151.32.62,2234,xe-0/0/1.129
CORE-B,213.151.32.62,2235,xe-0/0/1.131
CORE-B,213.151.32.62,2236,xe-0/0/2.129
CORE-B,213.151.32.62,2237,xe-0/0/2.131
CORE-B,213.151.32.62,2238,xe-0/0/3.129
CORE-B,213.151.32.62,2239,xe-0/0/3.131
CORE-B,213.151.32.62,2240,xe-0/0/5.129
CORE-B,213.151.32.62,2241,xe-0/0/5.131
CORE-B,213.151.32.62,2242,xe-0/0/6.129
CORE-B,213.151.32.62,2243,xe-0/0/6.131
CORE-B,213.151.32.62,2244,xe-0/0/7.129
CORE-B,213.151.32.62,2245,xe-0/0/7.131
CORE-B,213.151.32.62,2246,xe-0/1/0.129
CORE-B,213.151.32.62,2247,xe-0/1/0.131
CORE-B,213.151.32.62,2248,xe-0/1/1.129
CORE-B,213.151.32.62,2249,xe-0/1/1.131
CORE-B,213.151.32.62,2250,xe-0/2/0.129
CORE-B,213.151.32.62,2251,xe-0/2/0.131
CORE-B,213.151.32.62,2252,xe-0/2/1.129
CORE-B,213.151.32.62,2253,xe-0/2/1.131
CORE-B,213.151.32.62,2254,xe-0/2/2.129
CORE-B,213.151.32.62,2255,xe-0/2/2.131
CORE-B,213.151.32.62,2256,xe-0/2/3.129
CORE-B,213.151.32.62,2257,xe-0/2/3.131
CORE-B,213.151.32.62,2258,xe-0/2/5.129
CORE-B,213.151.32.62,2259,xe-0/2/5.131
CORE-B,213.151.32.62,2260,xe-0/2/6.129
CORE-B,213.151.32.62,2261,xe-0/2/6.131
CORE-B,213.151.32.62,2262,xe-0/2/7.129
CORE-B,213.151.32.62,2263,xe-0/2/7.131
